date,location,continent,population,new_cases,new_deaths,total_cases,total_deaths,cases_prop,deaths_prop,cases_100,deaths_5,cases_prop_1,deaths_prop_1
2020-04-05,Maldives,Asia,540542,0,0,19,0,35.149905095256244,0,NA,NA,26,NA
2020-04-06,Maldives,Asia,540542,0,0,19,0,35.149905095256244,0,NA,NA,27,NA
2020-04-07,Maldives,Asia,540542,0,0,19,0,35.149905095256244,0,NA,NA,28,NA
2020-04-08,Maldives,Asia,540542,0,0,19,0,35.149905095256244,0,NA,NA,29,NA
2020-04-09,Maldives,Asia,540542,0,0,19,0,35.149905095256244,0,NA,NA,30,NA
2020-04-10,Maldives,Asia,540542,0,0,19,0,35.149905095256244,0,NA,NA,31,NA
2020-04-11,Maldives,Asia,540542,0,0,19,0,35.149905095256244,0,NA,NA,32,NA
2020-04-12,Maldives,Asia,540542,0,0,19,0,35.149905095256244,0,NA,NA,33,NA
2020-03-26,Mali,Africa,20250834,2,0,2,0,0.0987613645936755,0,NA,NA,NA,NA
2020-03-27,Mali,Africa,20250834,2,0,4,0,0.197522729187351,0,NA,NA,NA,NA
2020-03-28,Mali,Africa,20250834,0,0,4,0,0.197522729187351,0,NA,NA,NA,NA
2020-03-29,Mali,Africa,20250834,5,0,9,0,0.44442614067153974,0,NA,NA,NA,NA
2020-03-30,Mali,Africa,20250834,9,0,18,0,0.8888522813430795,0,NA,NA,NA,NA
2020-03-31,Mali,Africa,20250834,0,0,18,0,0.8888522813430795,0,NA,NA,NA,NA
2020-04-01,Mali,Africa,20250834,0,1,18,1,0.8888522813430795,0.04938068229683775,NA,NA,NA,NA
2020-04-02,Mali,Africa,20250834,10,0,28,1,1.3826591043114569,0.04938068229683775,NA,NA,0,NA
2020-04-03,Mali,Africa,20250834,8,2,36,3,1.777704562686159,0.14814204689051325,NA,NA,1,NA
2020-04-04,Mali,Africa,20250834,3,0,39,3,1.9258466095766722,0.14814204689051325,NA,NA,2,NA
2020-04-05,Mali,Africa,20250834,2,0,41,3,2.0246079741703475,0.14814204689051325,NA,NA,3,NA
2020-04-06,Mali,Africa,20250834,4,2,45,5,2.2221307033576987,0.24690341148418876,NA,0,4,NA
2020-04-07,Mali,Africa,20250834,2,0,47,5,2.320892067951374,0.24690341148418876,NA,1,5,NA
2020-04-08,Mali,Africa,20250834,9,0,56,5,2.7653182086229138,0.24690341148418876,NA,2,6,NA
2020-04-09,Mali,Africa,20250834,3,2,59,7,2.9134602555134275,0.3456647760778642,NA,3,7,NA
2020-04-10,Mali,Africa,20250834,0,0,59,7,2.9134602555134275,0.3456647760778642,NA,4,8,NA
2020-04-11,Mali,Africa,20250834,28,0,87,7,4.296119359824885,0.3456647760778642,NA,5,9,NA
2020-04-12,Mali,Africa,20250834,18,2,105,9,5.184971641167963,0.44442614067153974,0,6,10,NA
2020-03-08,Malta,Europe,441539,3,0,3,0,6.794416801233866,0,NA,NA,0,NA
2020-03-10,Malta,Europe,441539,1,0,4,0,9.059222401645155,0,NA,NA,1,NA
2020-03-12,Malta,Europe,441539,2,0,6,0,13.588833602467732,0,NA,NA,2,NA
2020-03-13,Malta,Europe,441539,3,0,9,0,20.3832504037016,0,NA,NA,3,NA
2020-03-14,Malta,Europe,441539,3,0,12,0,27.177667204935464,0,NA,NA,4,NA
2020-03-15,Malta,Europe,441539,6,0,18,0,40.7665008074032,0,NA,NA,5,NA
2020-03-16,Malta,Europe,441539,3,0,21,0,47.56091760863706,0,NA,NA,6,NA
2020-03-17,Malta,Europe,441539,9,0,30,0,67.94416801233866,0,NA,NA,7,NA
2020-03-18,Malta,Europe,441539,8,0,38,0,86.06261281562898,0,NA,NA,8,NA
2020-03-19,Malta,Europe,441539,10,0,48,0,108.71066881974185,0,NA,NA,9,NA
2020-03-20,Malta,Europe,441539,5,0,53,0,120.03469682179829,0,NA,NA,10,NA
2020-03-21,Malta,Europe,441539,11,0,64,0,144.94755842632247,0,NA,NA,11,NA
2020-03-22,Malta,Europe,441539,9,0,73,0,165.33080883002407,0,NA,NA,12,NA
2020-03-23,Malta,Europe,441539,17,0,90,0,203.83250403701598,0,NA,NA,13,NA
2020-03-24,Malta,Europe,441539,17,0,107,0,242.3341992440079,0,0,NA,14,NA
2020-03-25,Malta,Europe,441539,13,0,120,0,271.77667204935466,0,1,NA,15,NA
2020-03-26,Malta,Europe,441539,9,0,129,0,292.1599224530562,0,2,NA,16,NA
2020-03-27,Malta,Europe,441539,5,0,134,0,303.4839504551127,0,3,NA,17,NA
2020-03-28,Malta,Europe,441539,5,0,139,0,314.80797845716916,0,4,NA,18,NA
2020-03-29,Malta,Europe,441539,10,0,149,0,337.456034461282,0,5,NA,19,NA
2020-03-30,Malta,Europe,441539,2,0,151,0,341.9856456621046,0,6,NA,20,NA
2020-03-31,Malta,Europe,441539,5,0,156,0,353.30967366416104,0,7,NA,21,NA
2020-04-01,Malta,Europe,441539,11,0,167,0,378.22253526868525,0,8,NA,22,NA
2020-04-02,Malta,Europe,441539,21,0,188,0,425.7834528773223,0,9,NA,23,NA
2020-04-03,Malta,Europe,441539,7,0,195,0,441.6370920802013,0,10,NA,24,NA
2020-04-04,Malta,Europe,441539,7,0,202,0,457.4907312830803,0,11,NA,25,NA
2020-04-05,Malta,Europe,441539,11,0,213,0,482.4035928876045,0,12,NA,26,NA
2020-04-06,Malta,Europe,441539,21,0,234,0,529.9645104962416,0,13,NA,27,NA
2020-04-07,Malta,Europe,441539,7,0,241,0,545.8181496991206,0,14,NA,28,NA
2020-04-08,Malta,Europe,441539,52,0,293,0,663.5880409205075,0,15,NA,29,NA
2020-04-09,Malta,Europe,441539,6,1,299,1,677.1768745229754,2.2648056004112886,16,NA,30,0
2020-04-10,Malta,Europe,441539,38,1,337,2,763.2394873386044,4.529611200822577,17,NA,31,1
2020-04-11,Malta,Europe,441539,13,0,350,2,792.6819601439511,4.529611200822577,18,NA,32,2
2020-04-12,Malta,Europe,441539,20,1,370,3,837.9780721521768,6.794416801233866,19,NA,33,3
2020-03-15,Mauritania,Africa,4649660,1,0,1,0,0.21506948895188036,0,NA,NA,NA,NA
2020-03-16,Mauritania,Africa,4649660,0,0,1,0,0.21506948895188036,0,NA,NA,NA,NA
2020-03-17,Mauritania,Africa,4649660,0,0,1,0,0.21506948895188036,0,NA,NA,NA,NA
2020-03-18,Mauritania,Africa,4649660,0,0,1,0,0.21506948895188036,0,NA,NA,NA,NA
2020-03-19,Mauritania,Africa,4649660,0,0,1,0,0.21506948895188036,0,NA,NA,NA,NA
2020-03-20,Mauritania,Africa,4649660,1,0,2,0,0.4301389779037607,0,NA,NA,NA,NA
2020-03-21,Mauritania,Africa,4649660,0,0,2,0,0.4301389779037607,0,NA,NA,NA,NA
2020-03-22,Mauritania,Africa,4649660,0,0,2,0,0.4301389779037607,0,NA,NA,NA,NA
2020-03-23,Mauritania,Africa,4649660,0,0,2,0,0.4301389779037607,0,NA,NA,NA,NA
2020-03-24,Mauritania,Africa,4649660,0,0,2,0,0.4301389779037607,0,NA,NA,NA,NA
2020-03-25,Mauritania,Africa,4649660,0,0,2,0,0.4301389779037607,0,NA,NA,NA,NA
2020-03-26,Mauritania,Africa,4649660,0,0,2,0,0.4301389779037607,0,NA,NA,NA,NA
2020-03-27,Mauritania,Africa,4649660,1,0,3,0,0.645208466855641,0,NA,NA,NA,NA
2020-03-28,Mauritania,Africa,4649660,0,0,3,0,0.645208466855641,0,NA,NA,NA,NA
2020-03-29,Mauritania,Africa,4649660,2,0,5,0,1.0753474447594018,0,NA,NA,0,NA
2020-03-30,Mauritania,Africa,4649660,0,0,5,0,1.0753474447594018,0,NA,NA,1,NA
2020-03-31,Mauritania,Africa,4649660,0,0,5,0,1.0753474447594018,0,NA,NA,2,NA
2020-04-01,Mauritania,Africa,4649660,0,0,5,0,1.0753474447594018,0,NA,NA,3,NA
2020-04-02,Mauritania,Africa,4649660,0,0,5,0,1.0753474447594018,0,NA,NA,4,NA
2020-04-03,Mauritania,Africa,4649660,1,1,6,1,1.290416933711282,0.21506948895188036,NA,NA,5,NA
2020-04-04,Mauritania,Africa,4649660,0,0,6,1,1.290416933711282,0.21506948895188036,NA,NA,6,NA
2020-04-05,Mauritania,Africa,4649660,0,0,6,1,1.290416933711282,0.21506948895188036,NA,NA,7,NA
2020-04-06,Mauritania,Africa,4649660,0,0,6,1,1.290416933711282,0.21506948895188036,NA,NA,8,NA
2020-04-07,Mauritania,Africa,4649660,0,0,6,1,1.290416933711282,0.21506948895188036,NA,NA,9,NA
2020-04-08,Mauritania,Africa,4649660,0,0,6,1,1.290416933711282,0.21506948895188036,NA,NA,10,NA
2020-04-09,Mauritania,Africa,4649660,0,0,6,1,1.290416933711282,0.21506948895188036,NA,NA,11,NA
2020-04-10,Mauritania,Africa,4649660,1,0,7,1,1.5054864226631626,0.21506948895188036,NA,NA,12,NA
2020-04-11,Mauritania,Africa,4649660,0,0,7,1,1.5054864226631626,0.21506948895188036,NA,NA,13,NA
2020-04-12,Mauritania,Africa,4649660,0,0,7,1,1.5054864226631626,0.21506948895188036,NA,NA,14,NA
2020-03-20,Mauritius,Africa,1271767,3,0,3,0,2.358922664293066,0,NA,NA,0,NA
2020-03-21,Mauritius,Africa,1271767,9,0,12,0,9.435690657172264,0,NA,NA,1,NA
2020-03-22,Mauritius,Africa,1271767,2,1,14,1,11.008305766700976,0.7863075547643554,NA,NA,2,NA
2020-03-23,Mauritius,Africa,1271767,14,1,28,2,22.016611533401953,1.5726151095287109,NA,NA,3,0
2020-03-24,Mauritius,Africa,1271767,8,0,36,2,28.307071971516795,1.5726151095287109,NA,NA,4,1
2020-03-25,Mauritius,Africa,1271767,6,0,42,2,33.02491730010293,1.5726151095287109,NA,NA,5,2
2020-03-26,Mauritius,Africa,1271767,6,0,48,2,37.74276262868906,1.5726151095287109,NA,NA,6,3
2020-03-27,Mauritius,Africa,1271767,33,0,81,2,63.690911935912794,1.5726151095287109,NA,NA,7,4
2020-03-28,Mauritius,Africa,1271767,13,0,94,2,73.91291014784942,1.5726151095287109,NA,NA,8,5
2020-03-29,Mauritius,Africa,1271767,8,0,102,2,80.20337058596425,1.5726151095287109,0,NA,9,6
2020-03-30,Mauritius,Africa,1271767,8,1,110,3,86.4938310240791,2.358922664293066,1,NA,10,7
2020-03-31,Mauritius,Africa,1271767,18,0,128,3,100.6473670098375,2.358922664293066,2,NA,11,8
2020-04-01,Mauritius,Africa,1271767,15,0,143,3,112.44198033130282,2.358922664293066,3,NA,12,9
2020-04-02,Mauritius,Africa,1271767,11,2,154,5,121.09136343371074,3.931537773821777,4,0,13,10
2020-04-03,Mauritius,Africa,1271767,15,2,169,7,132.88597675517607,5.504152883350488,5,1,14,11
2020-04-04,Mauritius,Africa,1271767,17,0,186,7,146.2532051861701,5.504152883350488,6,2,15,12
2020-04-05,Mauritius,Africa,1271767,10,0,196,7,154.11628073381365,5.504152883350488,7,3,16,13
2020-04-06,Mauritius,Africa,1271767,31,0,227,7,178.49181493150869,5.504152883350488,8,4,17,14
2020-04-07,Mauritius,Africa,1271767,17,0,244,7,191.85904336250272,5.504152883350488,9,5,18,15
2020-04-08,Mauritius,Africa,1271767,24,0,268,7,210.73042467684724,5.504152883350488,10,6,19,16
2020-04-09,Mauritius,Africa,1271767,5,0,273,7,214.66196245066902,5.504152883350488,11,7,20,17
2020-04-10,Mauritius,Africa,1271767,41,0,314,7,246.90057219600763,5.504152883350488,12,8,21,18
2020-04-11,Mauritius,Africa,1271767,4,2,318,9,250.04580241506503,7.076767992879199,13,9,22,19
2020-04-12,Mauritius,Africa,1271767,1,0,319,9,250.8321099698294,7.076767992879199,14,10,23,20
2019-12-31,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-01,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-02,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-03,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-04,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-05,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-06,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-07,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-08,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-09,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-10,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-11,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-12,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-13,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-14,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-15,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-16,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-17,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-18,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-19,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-20,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-21,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-22,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-23,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-24,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-25,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-26,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-27,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-28,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-29,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-30,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-31,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-01,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-02,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-03,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-04,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-05,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-06,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-07,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-08,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-09,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-10,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-11,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-12,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-13,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-14,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-15,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-16,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-17,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-18,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-19,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-20,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-21,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-22,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-23,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-24,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-25,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-26,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-27,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-28,Mexico,North America,128932753,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-29,Mexico,North America,128932753,2,0,2,0,0.015511962270750553,0,NA,NA,NA,NA
2020-03-01,Mexico,North America,128932753,2,0,4,0,0.031023924541501106,0,NA,NA,NA,NA
2020-03-02,Mexico,North America,128932753,1,0,5,0,0.03877990567687638,0,NA,NA,NA,NA
2020-03-09,Mexico,North America,128932753,2,0,7,0,0.05429186794762693,0,NA,NA,NA,NA
2020-03-12,Mexico,North America,128932753,4,0,11,0,0.08531579248912803,0,NA,NA,NA,NA
2020-03-13,Mexico,North America,128932753,5,0,16,0,0.12409569816600442,0,NA,NA,NA,NA
2020-03-14,Mexico,North America,128932753,10,0,26,0,0.20165550951975716,0,NA,NA,NA,NA
2020-03-15,Mexico,North America,128932753,15,0,41,0,0.3179952265503863,0,NA,NA,NA,NA
2020-03-16,Mexico,North America,128932753,12,0,53,0,0.4110670001748896,0,NA,NA,NA,NA
2020-03-17,Mexico,North America,128932753,29,0,82,0,0.6359904531007726,0,NA,NA,NA,NA
2020-03-18,Mexico,North America,128932753,11,0,93,0,0.7213062455899006,0,NA,NA,NA,NA
2020-03-19,Mexico,North America,128932753,25,0,118,0,0.9152057739742825,0,0,NA,NA,NA
2020-03-20,Mexico,North America,128932753,46,0,164,0,1.2719809062015452,0,1,NA,0,NA
2020-03-21,Mexico,North America,128932753,39,2,203,2,1.574464170481181,0.015511962270750553,2,NA,1,NA
2020-03-22,Mexico,North America,128932753,48,0,251,2,1.9467512649791943,0.015511962270750553,3,NA,2,NA
2020-03-23,Mexico,North America,128932753,65,0,316,2,2.4508900387785872,0.015511962270750553,4,NA,3,NA
2020-03-24,Mexico,North America,128932753,51,2,367,4,2.8464450766827265,0.031023924541501106,5,NA,4,NA
2020-03-25,Mexico,North America,128932753,38,1,405,5,3.1411723598269865,0.03877990567687638,6,0,5,NA
2020-03-26,Mexico,North America,128932753,70,0,475,5,3.6840910393032558,0.03877990567687638,7,1,6,NA
2020-03-27,Mexico,North America,128932753,110,3,585,8,4.537248964194536,0.06204784908300221,8,2,7,NA
2020-03-28,Mexico,North America,128932753,132,4,717,12,5.561038474064073,0.0930717736245033,9,3,8,NA
2020-03-29,Mexico,North America,128932753,131,4,848,16,6.577072002798234,0.12409569816600442,10,4,9,NA
2020-03-30,Mexico,North America,128932753,145,4,993,20,7.701689267427649,0.1551196227075055,11,5,10,NA
2020-03-31,Mexico,North America,128932753,101,8,1094,28,8.485043362100553,0.21716747179050772,12,6,11,NA
2020-04-01,Mexico,North America,128932753,121,1,1215,29,9.42351707948096,0.22492345292588298,13,7,12,NA
2020-04-02,Mexico,North America,128932753,163,8,1378,37,10.687742004547129,0.2869713020088852,14,8,13,NA
2020-04-03,Mexico,North America,128932753,132,13,1510,50,11.711531514416667,0.3877990567687638,15,9,14,NA
2020-04-04,Mexico,North America,128932753,178,10,1688,60,13.092096156513465,0.46535886812251653,16,10,15,NA
2020-04-05,Mexico,North America,128932753,202,19,1890,79,14.658804345859272,0.6127225096946468,17,11,16,NA
2020-04-06,Mexico,North America,128932753,253,15,2143,94,16.621067573109215,0.7290622267252759,18,12,17,NA
2020-04-07,Mexico,North America,128932753,296,31,2439,125,18.916837989180298,0.9694976419219093,19,13,18,NA
2020-04-08,Mexico,North America,128932753,346,16,2785,141,21.60040746202014,1.0935933400879139,20,14,19,0
2020-04-09,Mexico,North America,128932753,396,33,3181,174,24.671775991628753,1.349540717555298,21,15,20,1
2020-04-10,Mexico,North America,128932753,260,20,3441,194,26.688331086826324,1.5046603402628036,22,16,21,2
2020-04-11,Mexico,North America,128932753,403,39,3844,233,29.813991484382562,1.8071436045424394,23,17,22,3
2020-04-12,Mexico,North America,128932753,375,40,4219,273,32.72248441014829,2.1173828499574503,24,18,23,4
2020-03-08,Moldova,Europe,4033963,1,0,1,0,0.24789518396673446,0,NA,NA,NA,NA
2020-03-11,Moldova,Europe,4033963,2,0,3,0,0.7436855519002034,0,NA,NA,NA,NA
2020-03-12,Moldova,Europe,4033963,1,0,4,0,0.9915807358669378,0,NA,NA,NA,NA
2020-03-13,Moldova,Europe,4033963,2,0,6,0,1.4873711038004067,0,NA,NA,0,NA
2020-03-14,Moldova,Europe,4033963,2,0,8,0,1.9831614717338757,0,NA,NA,1,NA
2020-03-15,Moldova,Europe,4033963,12,0,20,0,4.957903679334689,0,NA,NA,2,NA
2020-03-16,Moldova,Europe,4033963,3,0,23,0,5.701589231234893,0,NA,NA,3,NA
2020-03-17,Moldova,Europe,4033963,6,0,29,0,7.188960335035299,0,NA,NA,4,NA
2020-03-18,Moldova,Europe,4033963,1,0,30,0,7.436855519002034,0,NA,NA,5,NA
2020-03-19,Moldova,Europe,4033963,6,1,36,1,8.92422662280244,0.24789518396673446,NA,NA,6,NA
2020-03-20,Moldova,Europe,4033963,13,0,49,1,12.146864014369987,0.24789518396673446,NA,NA,7,NA
2020-03-21,Moldova,Europe,4033963,17,0,66,1,16.361082141804474,0.24789518396673446,NA,NA,8,NA
2020-03-22,Moldova,Europe,4033963,14,0,80,1,19.831614717338756,0.24789518396673446,NA,NA,9,NA
2020-03-23,Moldova,Europe,4033963,14,0,94,1,23.30214729287304,0.24789518396673446,NA,NA,10,NA
2020-03-24,Moldova,Europe,4033963,15,0,109,1,27.020575052374056,0.24789518396673446,0,NA,11,NA
2020-03-25,Moldova,Europe,4033963,16,0,125,1,30.986897995841808,0.24789518396673446,1,NA,12,NA
2020-03-26,Moldova,Europe,4033963,24,0,149,1,36.93638241104343,0.24789518396673446,2,NA,13,NA
2020-03-27,Moldova,Europe,4033963,28,0,177,1,43.877447562111996,0.24789518396673446,3,NA,14,NA
2020-03-28,Moldova,Europe,4033963,22,1,199,2,49.331141609380154,0.4957903679334689,4,NA,15,NA
2020-03-29,Moldova,Europe,4033963,32,0,231,2,57.26378749631566,0.4957903679334689,5,NA,16,NA
2020-03-30,Moldova,Europe,4033963,32,0,263,2,65.19643338325116,0.4957903679334689,6,NA,17,NA
2020-03-31,Moldova,Europe,4033963,35,0,298,2,73.87276482208686,0.4957903679334689,7,NA,18,NA
2020-04-01,Moldova,Europe,4033963,55,2,353,4,87.50699994025726,0.9915807358669378,8,NA,19,NA
2020-04-02,Moldova,Europe,4033963,70,1,423,5,104.85966281792867,1.2394759198336722,9,0,20,0
2020-04-03,Moldova,Europe,4033963,82,1,505,6,125.1870679032009,1.4873711038004067,10,1,21,1
2020-04-04,Moldova,Europe,4033963,86,2,591,8,146.50605372434006,1.9831614717338757,11,2,22,2
2020-04-05,Moldova,Europe,4033963,161,4,752,12,186.41717834298433,2.9747422076008134,12,3,23,3
2020-04-06,Moldova,Europe,4033963,112,3,864,15,214.18143894725856,3.718427759501017,13,4,24,4
2020-04-07,Moldova,Europe,4033963,101,4,965,19,239.21885252789875,4.710008495367954,14,5,25,5
2020-04-08,Moldova,Europe,4033963,91,3,1056,22,261.7773142688716,5.453694047268158,15,6,26,6
2020-04-09,Moldova,Europe,4033963,118,5,1174,27,291.0289459769462,6.69316996710183,16,7,27,7
2020-04-10,Moldova,Europe,4033963,115,2,1289,29,319.5368921331207,7.188960335035299,17,8,28,8
2020-04-11,Moldova,Europe,4033963,149,0,1438,29,356.47327454416416,7.188960335035299,18,9,29,9
2020-04-12,Moldova,Europe,4033963,122,1,1560,30,386.71648698810577,7.436855519002034,19,10,30,10
2019-12-31,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-01,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-02,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-03,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-04,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-05,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-06,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-07,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-08,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-09,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-10,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-11,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-12,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-13,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-14,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-15,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-16,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-17,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-18,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-19,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-20,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-21,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-22,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-23,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-24,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-25,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-26,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-27,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-28,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-29,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-30,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-01-31,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-01,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-02,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-03,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-04,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-05,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-06,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-07,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-08,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-09,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-10,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
2020-02-11,Monaco,Europe,39244,0,0,0,0,0,0,NA,NA,NA,NA
